0.800, 1.000, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.625, 0.769
0.600, 0.600, 0.600
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.667, 1.000, 0.800
0.500, 0.400, 0.444
1.000, 1.000, 1.000
0.952, 0.714, 0.816
0.909, 1.000, 0.952
1.000, 0.800, 0.889
1.000, 1.000, 1.000
0.385, 0.250, 0.303
1.000, 1.000, 1.000
1.000, 0.667, 0.800
0.800, 0.500, 0.615
1.000, 1.000, 1.000
1.000, 0.857, 0.923
0.750, 0.500, 0.600
1.000, 1.000, 1.000
1.000, 0.833, 0.909
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 1.000, 1.000
0.800, 0.889, 0.842
0.857, 0.750, 0.800
0.500, 0.750, 0.600
1.000, 0.667, 0.800
1.000, 0.400, 0.571
0.714, 0.833, 0.769
1.000, 0.750, 0.857
1.000, 0.500, 0.667
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.625, 0.833, 0.714
0.750, 1.000, 0.857
1.000, 0.583, 0.737
0.800, 0.571, 0.667
1.000, 0.875, 0.933
0.875, 0.500, 0.636
0.818, 0.900, 0.857
0.800, 0.667, 0.727
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.769, 0.909, 0.833
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.250, 1.000, 0.400
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.778, 0.875
1.000, 1.000, 1.000
0.750, 0.429, 0.545
1.000, 1.000, 1.000
0.200, 0.333, 0.250
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 1.000, 1.000
0.667, 1.000, 0.800
0.667, 1.000, 0.800
1.000, 1.000, 1.000
0.857, 0.667, 0.750
0.714, 1.000, 0.833
0.889, 1.000, 0.941
1.000, 0.929, 0.963
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.417, 0.385, 0.400
1.000, 1.000, 1.000
0.222, 0.182, 0.200
1.000, 0.556, 0.714
0.667, 1.000, 0.800
0.800, 0.667, 0.727
1.000, 0.333, 0.500
1.000, 1.000, 1.000
0.700, 0.350, 0.467
0.667, 0.800, 0.727
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 0.615, 0.762
1.000, 0.667, 0.800
1.000, 0.333, 0.500
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.800, 0.727
1.000, 1.000, 1.000
1.000, 0.667, 0.800
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.800, 0.889
1.000, 1.000, 1.000
0.750, 0.882, 0.811
0.857, 1.000, 0.923
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.875, 0.560, 0.683
0.667, 1.000, 0.800
0.667, 0.500, 0.571
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.600, 0.750
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.778, 0.875
1.000, 0.800, 0.889
0.750, 0.429, 0.545
0.857, 0.667, 0.750
0.750, 1.000, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.636, 0.778
0.000, 0.000, 0.000
1.000, 0.857, 0.923
1.000, 1.000, 1.000
0.833, 0.714, 0.769
1.000, 0.333, 0.500
1.000, 0.800, 0.889
1.000, 0.875, 0.933
1.000, 1.000, 1.000
0.913, 0.525, 0.667
0.889, 0.615, 0.727
0.857, 0.857, 0.857
0.571, 0.267, 0.364
1.000, 0.800, 0.889
0.714, 0.833, 0.769
0.333, 0.333, 0.333
0.714, 0.714, 0.714
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.571, 0.571, 0.571
0.846, 0.688, 0.759
1.000, 0.379, 0.550
1.000, 1.000, 1.000
0.857, 0.667, 0.750
1.000, 0.750, 0.857
1.000, 0.750, 0.857
0.667, 0.667, 0.667
0.600, 0.750, 0.667
0.500, 0.750, 0.600
1.000, 0.833, 0.909
1.000, 0.778, 0.875
1.000, 0.800, 0.889
0.667, 0.500, 0.571
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
1.000, 1.000, 1.000
0.900, 1.000, 0.947
0.750, 1.000, 0.857
0.750, 0.400, 0.522
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.833, 0.909
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.429, 0.333, 0.375
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.750, 0.857, 0.800
1.000, 0.857, 0.923
1.000, 1.000, 1.000
0.857, 0.750, 0.800
1.000, 1.000, 1.000
1.000, 0.900, 0.947
1.000, 0.875, 0.933
0.000, 0.000, 0.000
0.500, 0.286, 0.364
1.000, 0.750, 0.857
0.773, 0.850, 0.810
0.750, 0.600, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.200, 0.333, 0.250
0.714, 0.833, 0.769
0.833, 0.625, 0.714
1.000, 0.857, 0.923
1.000, 0.500, 0.667
0.700, 0.778, 0.737
0.667, 0.667, 0.667
0.889, 0.889, 0.889
0.889, 0.889, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.923, 0.960
0.833, 0.714, 0.769
0.333, 0.333, 0.333
0.800, 0.444, 0.571
0.750, 0.857, 0.800
1.000, 0.667, 0.800
1.000, 0.667, 0.800
1.000, 0.625, 0.769
1.000, 1.000, 1.000
1.000, 0.833, 0.909
0.833, 0.625, 0.714
1.000, 1.000, 1.000
0.667, 0.800, 0.727
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.857, 0.750, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.400, 0.571
0.500, 0.571, 0.533
0.889, 0.727, 0.800
1.000, 1.000, 1.000
0.600, 0.750, 0.667
1.000, 0.400, 0.571
1.000, 1.000, 1.000
0.800, 0.727, 0.762
1.000, 0.667, 0.800
0.500, 0.667, 0.571
1.000, 1.000, 1.000
0.364, 0.500, 0.421
0.600, 0.600, 0.600
0.556, 0.714, 0.625
0.750, 0.500, 0.600
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.800, 0.727
1.000, 1.000, 1.000
1.000, 0.400, 0.571
1.000, 0.667, 0.800
1.000, 0.800, 0.889
0.667, 0.667, 0.667
