1.000, 1.000, 1.000
1.000, 0.600, 0.750
0.333, 0.500, 0.400
1.000, 1.000, 1.000
0.800, 0.667, 0.727
1.000, 0.600, 0.750
0.333, 0.500, 0.400
1.000, 1.000, 1.000
1.000, 0.800, 0.889
0.571, 0.500, 0.533
0.882, 0.789, 0.833
1.000, 1.000, 1.000
1.000, 0.923, 0.960
0.800, 0.667, 0.727
0.667, 0.800, 0.727
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 0.750, 0.600
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
0.917, 1.000, 0.957
0.786, 1.000, 0.880
0.889, 1.000, 0.941
0.750, 1.000, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 0.875, 0.933
1.000, 1.000, 1.000
0.923, 0.632, 0.750
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.529, 0.643, 0.581
1.000, 1.000, 1.000
0.900, 1.000, 0.947
0.750, 0.667, 0.706
1.000, 0.750, 0.857
0.444, 0.667, 0.533
1.000, 1.000, 1.000
1.000, 0.857, 0.923
0.923, 0.783, 0.847
0.667, 1.000, 0.800
0.000, 0.000, 0.000
0.333, 0.400, 0.364
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.455, 0.385, 0.417
0.611, 0.611, 0.611
0.667, 0.800, 0.727
0.875, 1.000, 0.933
0.667, 0.667, 0.667
0.375, 0.750, 0.500
0.600, 0.429, 0.500
0.111, 0.200, 0.143
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.857, 1.000, 0.923
0.571, 1.000, 0.727
0.750, 1.000, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.833, 0.909
0.667, 0.667, 0.667
0.900, 0.750, 0.818
0.750, 1.000, 0.857
0.667, 0.800, 0.727
0.000, 0.000, 0.000
0.714, 0.833, 0.769
1.000, 0.889, 0.941
1.000, 1.000, 1.000
0.500, 0.500, 0.500
1.000, 1.000, 1.000
0.889, 0.800, 0.842
0.700, 0.778, 0.737
0.833, 0.833, 0.833
0.800, 0.889, 0.842
1.000, 1.000, 1.000
0.200, 0.500, 0.286
0.833, 1.000, 0.909
0.615, 0.800, 0.696
0.667, 0.500, 0.571
1.000, 1.000, 1.000
0.857, 1.000, 0.923
0.857, 1.000, 0.923
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.684, 0.929, 0.788
0.318, 0.538, 0.400
0.714, 1.000, 0.833
0.000, 0.000, 0.000
0.900, 1.000, 0.947
1.000, 1.000, 1.000
1.000, 0.800, 0.889
0.933, 0.737, 0.824
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 0.250, 0.286
0.400, 0.667, 0.500
0.857, 0.857, 0.857
0.500, 0.667, 0.571
0.667, 0.889, 0.762
0.833, 0.556, 0.667
1.000, 1.000, 1.000
0.750, 0.750, 0.750
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
0.667, 0.571, 0.615
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 1.000, 0.500
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.957, 0.957, 0.957
0.467, 0.583, 0.519
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 0.500, 0.400
0.364, 0.800, 0.500
1.000, 1.000, 1.000
1.000, 0.857, 0.923
0.857, 1.000, 0.923
0.200, 0.333, 0.250
1.000, 0.632, 0.774
0.750, 1.000, 0.857
0.750, 1.000, 0.857
0.636, 0.778, 0.700
0.875, 1.000, 0.933
0.333, 0.667, 0.444
0.786, 0.550, 0.647
1.000, 1.000, 1.000
0.750, 1.000, 0.857
1.000, 1.000, 1.000
0.826, 0.594, 0.691
0.833, 0.625, 0.714
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 1.000, 1.000
0.700, 0.700, 0.700
0.750, 0.750, 0.750
1.000, 1.000, 1.000
1.000, 0.900, 0.947
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.250, 0.167, 0.200
0.833, 1.000, 0.909
1.000, 1.000, 1.000
1.000, 0.850, 0.919
0.455, 0.588, 0.513
0.667, 0.667, 0.667
0.500, 0.500, 0.500
0.750, 0.750, 0.750
0.667, 1.000, 0.800
0.750, 0.667, 0.706
0.636, 0.875, 0.737
0.667, 0.750, 0.706
1.000, 1.000, 1.000
0.692, 0.643, 0.667
0.800, 0.800, 0.800
1.000, 0.750, 0.857
0.667, 0.833, 0.741
0.250, 0.500, 0.333
0.667, 0.571, 0.615
0.471, 0.533, 0.500
0.667, 0.333, 0.444
0.636, 0.778, 0.700
1.000, 0.929, 0.963
0.833, 1.000, 0.909
0.864, 0.543, 0.667
0.400, 0.500, 0.444
1.000, 0.600, 0.750
0.667, 1.000, 0.800
0.917, 0.733, 0.815
0.857, 1.000, 0.923
1.000, 0.933, 0.966
0.500, 0.588, 0.541
1.000, 0.500, 0.667
0.846, 0.846, 0.846
0.600, 0.500, 0.545
0.667, 0.667, 0.667
0.500, 0.667, 0.571
0.500, 0.667, 0.571
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.941, 0.970, 0.955
0.667, 0.857, 0.750
0.974, 0.925, 0.949
0.667, 0.667, 0.667
1.000, 0.889, 0.941
1.000, 1.000, 1.000
0.667, 0.800, 0.727
0.250, 0.333, 0.286
0.778, 1.000, 0.875
0.750, 0.750, 0.750
1.000, 0.750, 0.857
0.900, 0.818, 0.857
0.850, 0.895, 0.872
0.750, 0.818, 0.783
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.667, 0.667
1.000, 1.000, 1.000
0.938, 0.882, 0.909
0.667, 1.000, 0.800
0.800, 0.800, 0.800
0.375, 0.500, 0.429
0.667, 0.500, 0.571
1.000, 1.000, 1.000
0.941, 1.000, 0.970
0.800, 0.667, 0.727
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.571, 1.000, 0.727
0.750, 0.857, 0.800
0.538, 0.778, 0.636
0.333, 0.333, 0.333
0.857, 0.750, 0.800
0.571, 0.571, 0.571
0.769, 0.556, 0.645
1.000, 1.000, 1.000
0.875, 1.000, 0.933
0.667, 0.400, 0.500
1.000, 1.000, 1.000
0.857, 0.857, 0.857
0.714, 0.833, 0.769
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 0.875, 0.933
0.500, 1.000, 0.667
1.000, 0.571, 0.727
0.857, 0.857, 0.857
0.750, 0.667, 0.706
0.800, 0.667, 0.727
0.909, 0.526, 0.667
0.333, 0.286, 0.308
1.000, 0.333, 0.500
1.000, 0.667, 0.800
1.000, 0.778, 0.875
1.000, 0.889, 0.941
1.000, 1.000, 1.000
0.333, 1.000, 0.500
1.000, 1.000, 1.000
0.875, 0.778, 0.824
1.000, 1.000, 1.000
0.923, 0.923, 0.923
0.857, 0.667, 0.750
1.000, 1.000, 1.000
0.667, 0.667, 0.667
0.600, 0.750, 0.667
0.750, 0.600, 0.667
1.000, 0.857, 0.923
0.250, 0.500, 0.333
0.750, 0.600, 0.667
1.000, 1.000, 1.000
0.889, 0.889, 0.889
1.000, 0.900, 0.947
0.417, 0.625, 0.500
0.909, 0.962, 0.935
0.857, 0.750, 0.800
1.000, 0.333, 0.500
0.750, 1.000, 0.857
0.538, 0.500, 0.519
1.000, 0.667, 0.800
0.333, 0.500, 0.400
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.714, 0.455, 0.556
1.000, 1.000, 1.000
0.750, 0.750, 0.750
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.615, 0.889, 0.727
0.500, 0.429, 0.462
1.000, 1.000, 1.000
0.333, 0.500, 0.400
0.571, 0.800, 0.667
