1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.833, 0.714, 0.769
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.333, 0.444
1.000, 1.000, 1.000
0.250, 1.000, 0.400
0.800, 0.500, 0.615
0.667, 0.750, 0.706
0.917, 0.846, 0.880
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 0.800, 0.889
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.800, 0.889
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 1.000, 1.000
0.500, 0.500, 0.500
1.000, 0.833, 0.909
0.500, 1.000, 0.667
0.909, 0.833, 0.870
0.714, 0.625, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.850, 0.919
0.875, 0.700, 0.778
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 0.750, 0.857
1.000, 0.750, 0.857
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.200, 0.500, 0.286
1.000, 1.000, 1.000
0.500, 0.250, 0.333
1.000, 0.400, 0.571
1.000, 0.800, 0.889
1.000, 0.500, 0.667
0.714, 1.000, 0.833
1.000, 0.167, 0.286
1.000, 1.000, 1.000
0.625, 0.625, 0.625
0.500, 0.200, 0.286
0.444, 0.400, 0.421
1.000, 0.333, 0.500
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.667, 0.667, 0.667
1.000, 0.500, 0.667
0.900, 0.900, 0.900
0.000, 0.000, 0.000
0.000, 0.000, 0.000
0.833, 1.000, 0.909
0.500, 1.000, 0.667
1.000, 1.000, 1.000
1.000, 0.800, 0.889
1.000, 0.750, 0.857
0.750, 0.857, 0.800
1.000, 0.571, 0.727
0.500, 0.500, 0.500
1.000, 1.000, 1.000
0.800, 0.571, 0.667
0.571, 0.667, 0.615
0.500, 0.200, 0.286
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.333, 0.250, 0.286
1.000, 1.000, 1.000
0.714, 1.000, 0.833
0.000, 0.000, 0.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.750, 0.857
0.667, 0.333, 0.444
1.000, 0.800, 0.889
0.400, 0.500, 0.444
1.000, 0.625, 0.769
1.000, 0.500, 0.667
1.000, 0.429, 0.600
1.000, 1.000, 1.000
0.667, 0.800, 0.727
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.333, 0.500, 0.400
0.250, 0.200, 0.222
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.667, 0.800
1.000, 0.500, 0.667
0.875, 1.000, 0.933
0.600, 0.500, 0.545
0.667, 0.500, 0.571
0.600, 0.429, 0.500
0.200, 1.000, 0.333
0.667, 0.667, 0.667
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.500, 0.333, 0.400
1.000, 1.000, 1.000
0.250, 0.250, 0.250
1.000, 1.000, 1.000
0.667, 1.000, 0.800
0.000, 0.000, 0.000
0.500, 1.000, 0.667
0.750, 0.600, 0.667
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 0.500, 0.400
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 0.600, 0.750
0.857, 1.000, 0.923
0.600, 0.750, 0.667
1.000, 0.900, 0.947
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.833, 0.588, 0.690
1.000, 0.600, 0.750
0.857, 1.000, 0.923
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.250, 0.400
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.727, 0.889, 0.800
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.500, 0.429, 0.462
1.000, 0.600, 0.750
0.333, 0.500, 0.400
0.500, 1.000, 0.667
0.500, 1.000, 0.667
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.500, 0.600
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.500, 0.667, 0.571
0.600, 0.750, 0.667
1.000, 1.000, 1.000
0.333, 1.000, 0.500
1.000, 0.800, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.800, 0.889
1.000, 1.000, 1.000
0.857, 0.750, 0.800
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.333, 1.000, 0.500
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.222, 1.000, 0.364
0.500, 1.000, 0.667
0.750, 0.600, 0.667
1.000, 1.000, 1.000
0.750, 0.750, 0.750
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.667, 0.800
0.889, 0.800, 0.842
0.917, 1.000, 0.957
0.000, 0.000, 0.000
1.000, 0.750, 0.857
0.875, 0.875, 0.875
1.000, 0.875, 0.933
0.333, 0.167, 0.222
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.538, 0.700
0.000, 0.000, 0.000
0.667, 0.667, 0.667
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
0.667, 0.667, 0.667
0.500, 0.500, 0.500
0.500, 0.500, 0.500
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.500, 0.500, 0.500
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.833, 0.909
0.500, 0.500, 0.500
0.667, 0.667, 0.667
0.556, 0.625, 0.588
0.000, 0.000, 0.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.571, 0.667, 0.615
0.625, 0.833, 0.714
1.000, 1.000, 1.000
1.000, 0.273, 0.429
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.667, 0.667, 0.667
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.000, 0.000, 0.000
0.750, 0.800, 0.774
1.000, 1.000, 1.000
0.875, 1.000, 0.933
0.500, 0.250, 0.333
1.000, 0.500, 0.667
0.833, 0.833, 0.833
0.600, 0.600, 0.600
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.500, 0.600, 0.545
1.000, 0.500, 0.667
0.500, 0.500, 0.500
0.167, 0.400, 0.235
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 0.857, 0.923
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 0.714, 0.833
0.800, 0.667, 0.727
1.000, 1.000, 1.000
0.800, 1.000, 0.889
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 1.000, 1.000
1.000, 0.667, 0.800
