1.000, 1.000, 1.000
0.875, 0.778, 0.824
0.714, 0.714, 0.714
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.800, 0.500, 0.615
1.000, 0.923, 0.960
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 0.250, 0.333
0.929, 1.000, 0.963
0.800, 1.000, 0.889
0.800, 0.800, 0.800
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.667, 0.500, 0.571
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.727, 0.667, 0.696
0.857, 0.750, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.600, 0.667
1.000, 0.800, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.667, 0.500, 0.571
1.000, 1.000, 1.000
1.000, 0.444, 0.615
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.800, 0.800, 0.800
1.000, 0.500, 0.667
0.750, 0.600, 0.667
0.750, 0.500, 0.600
0.500, 0.333, 0.400
0.143, 0.125, 0.133
0.000, 0.000, 0.000
0.200, 0.100, 0.133
0.000, 0.000, 0.000
0.500, 0.500, 0.500
0.500, 1.000, 0.667
1.000, 1.000, 1.000
0.750, 1.000, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.889, 0.800, 0.842
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 0.333, 0.400
0.667, 0.400, 0.500
1.000, 1.000, 1.000
0.600, 0.429, 0.500
1.000, 0.857, 0.923
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 0.286, 0.308
0.750, 0.500, 0.600
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 0.750, 0.857
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.667, 0.667, 0.667
0.500, 0.250, 0.333
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 0.400, 0.444
0.667, 0.500, 0.571
1.000, 0.750, 0.857
0.750, 0.500, 0.600
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.333, 0.200, 0.250
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.500, 0.500, 0.500
1.000, 0.500, 0.667
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 0.500, 0.400
1.000, 1.000, 1.000
0.800, 0.667, 0.727
0.750, 0.750, 0.750
0.667, 0.571, 0.615
0.500, 1.000, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.333, 0.333, 0.333
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.500, 0.200, 0.286
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
0.667, 1.000, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.600, 0.750
0.800, 0.667, 0.727
1.000, 0.500, 0.667
0.800, 0.800, 0.800
0.333, 0.100, 0.154
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.500, 0.294, 0.370
0.529, 0.450, 0.486
0.667, 0.333, 0.444
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.125, 0.222
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.500, 1.000, 0.667
0.500, 0.333, 0.400
0.500, 0.500, 0.500
1.000, 1.000, 1.000
1.000, 0.571, 0.727
1.000, 1.000, 1.000
0.333, 0.500, 0.400
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.333, 0.500
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.500, 0.571
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 0.800, 0.889
1.000, 1.000, 1.000
0.857, 0.750, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.667, 1.000, 0.800
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.667, 0.500, 0.571
0.750, 0.750, 0.750
0.000, 0.000, 0.000
1.000, 0.667, 0.800
0.667, 0.600, 0.632
0.875, 0.636, 0.737
1.000, 0.400, 0.571
1.000, 0.750, 0.857
0.800, 0.500, 0.615
1.000, 0.875, 0.933
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.500, 0.500, 0.500
0.909, 0.769, 0.833
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.000, 0.000, 0.000
0.500, 0.500, 0.500
1.000, 0.250, 0.400
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.500, 0.500, 0.500
0.667, 0.400, 0.500
1.000, 0.500, 0.667
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.833, 0.909
0.667, 0.500, 0.571
1.000, 0.667, 0.800
0.600, 0.375, 0.462
0.000, 0.000, 0.000
1.000, 0.667, 0.800
0.889, 0.800, 0.842
1.000, 0.833, 0.909
1.000, 0.833, 0.909
1.000, 1.000, 1.000
0.500, 0.182, 0.267
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.667, 0.667, 0.667
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.500, 0.667
0.857, 0.800, 0.828
1.000, 1.000, 1.000
0.667, 0.286, 0.400
0.750, 0.750, 0.750
1.000, 1.000, 1.000
0.800, 0.667, 0.727
0.200, 0.200, 0.200
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.800, 0.800, 0.800
1.000, 1.000, 1.000
0.800, 0.800, 0.800
1.000, 0.500, 0.667
1.000, 0.500, 0.667
0.500, 0.800, 0.615
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.500, 0.667
1.000, 0.857, 0.923
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.800, 0.571, 0.667
1.000, 0.667, 0.800
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.750, 0.857
0.667, 0.667, 0.667
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.000, 0.000, 0.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 0.333, 0.400
0.750, 1.000, 0.857
0.667, 0.500, 0.571
0.667, 0.400, 0.500
0.500, 0.333, 0.400
1.000, 0.250, 0.400
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.667, 0.500, 0.571
0.500, 0.400, 0.444
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.667, 0.667
1.000, 0.800, 0.889
0.667, 0.500, 0.571
0.500, 0.333, 0.400
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.833, 0.714, 0.769
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.333, 0.500
1.000, 0.333, 0.500
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.800, 0.500, 0.615
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 0.500, 0.667
0.250, 0.111, 0.154
0.750, 0.545, 0.632
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.778, 0.583, 0.667
0.000, 0.000, 0.000
0.800, 0.667, 0.727
1.000, 0.333, 0.500
1.000, 0.500, 0.667
1.000, 0.600, 0.750
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
1.000, 0.667, 0.800
0.500, 0.143, 0.222
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.600, 0.750
0.000, 0.000, 0.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 0.500, 0.667
0.800, 0.800, 0.800
1.000, 0.833, 0.909
0.500, 0.667, 0.571
0.500, 0.250, 0.333
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.500, 0.250, 0.333
0.750, 0.600, 0.667
1.000, 0.667, 0.800
0.600, 0.429, 0.500
0.667, 0.500, 0.571
0.667, 0.500, 0.571
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 0.500, 0.667
0.500, 0.333, 0.400
1.000, 0.500, 0.667
0.833, 1.000, 0.909
1.000, 1.000, 1.000
1.000, 0.200, 0.333
1.000, 1.000, 1.000
0.500, 0.333, 0.400
0.500, 0.500, 0.500
0.500, 1.000, 0.667
0.000, 0.000, 0.000
0.400, 0.286, 0.333
