1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.857, 0.800
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.667, 0.667, 0.667
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 0.625, 0.769
1.000, 0.625, 0.769
0.917, 0.846, 0.880
0.667, 0.667, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.800, 1.000, 0.889
1.000, 0.800, 0.889
0.750, 1.000, 0.857
0.500, 1.000, 0.667
1.000, 1.000, 1.000
0.667, 0.500, 0.571
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.786, 0.917, 0.846
0.875, 0.875, 0.875
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.895, 0.850, 0.872
1.000, 0.900, 0.947
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.750, 0.750, 0.750
0.667, 0.500, 0.571
1.000, 1.000, 1.000
1.000, 0.556, 0.714
0.333, 0.500, 0.400
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.600, 0.375, 0.462
0.667, 0.400, 0.500
0.300, 0.300, 0.300
1.000, 0.333, 0.500
0.500, 0.500, 0.500
0.333, 1.000, 0.500
1.000, 1.000, 1.000
0.750, 1.000, 0.857
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.900, 0.947
0.500, 0.333, 0.400
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.400, 0.500
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.833, 0.714, 0.769
0.800, 0.667, 0.727
1.000, 0.800, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 0.800, 0.889
0.750, 0.600, 0.667
1.000, 1.000, 1.000
0.750, 1.000, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.833, 0.833, 0.833
0.833, 1.000, 0.909
0.500, 0.750, 0.600
1.000, 0.875, 0.933
1.000, 0.667, 0.800
1.000, 0.857, 0.923
1.000, 0.500, 0.667
0.833, 1.000, 0.909
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 0.500, 0.500
0.500, 0.500, 0.500
0.667, 0.400, 0.500
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.875, 1.000, 0.933
0.857, 1.000, 0.923
0.750, 0.750, 0.750
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.714, 0.833, 0.769
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
1.000, 0.750, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 1.000, 0.667
0.500, 0.200, 0.286
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.750, 0.750, 0.750
0.500, 0.500, 0.500
0.333, 1.000, 0.500
1.000, 1.000, 1.000
1.000, 0.800, 0.889
0.857, 1.000, 0.923
1.000, 0.750, 0.857
0.778, 0.700, 0.737
0.400, 0.200, 0.267
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.500, 0.294, 0.370
1.000, 0.700, 0.824
0.667, 0.667, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.375, 0.545
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.800, 0.571, 0.667
1.000, 1.000, 1.000
0.333, 0.500, 0.400
0.500, 1.000, 0.667
1.000, 1.000, 1.000
0.500, 0.200, 0.286
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.500, 0.333, 0.400
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 0.800, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.800, 0.800, 0.800
1.000, 1.000, 1.000
0.857, 0.750, 0.800
0.500, 0.500, 0.500
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.000, 0.000, 0.000
1.000, 1.000, 1.000
0.667, 1.000, 0.800
1.000, 0.800, 0.889
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.800, 1.000, 0.889
1.000, 1.000, 1.000
0.667, 0.667, 0.667
0.750, 0.600, 0.667
1.000, 1.000, 1.000
0.667, 0.400, 0.500
1.000, 0.750, 0.857
0.857, 0.750, 0.800
0.875, 0.875, 0.875
0.800, 0.667, 0.727
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.857, 0.462, 0.600
1.000, 0.500, 0.667
0.750, 1.000, 0.857
0.000, 0.000, 0.000
1.000, 1.000, 1.000
1.000, 0.750, 0.857
0.250, 0.333, 0.286
1.000, 1.000, 1.000
0.500, 0.500, 0.500
0.833, 1.000, 0.909
1.000, 0.500, 0.667
0.500, 0.250, 0.333
0.857, 0.857, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.667, 0.500, 0.571
1.000, 0.667, 0.800
0.714, 0.625, 0.667
0.000, 0.000, 0.000
1.000, 0.667, 0.800
1.000, 1.000, 1.000
0.833, 0.833, 0.833
1.000, 0.833, 0.909
1.000, 1.000, 1.000
1.000, 0.455, 0.625
1.000, 0.500, 0.667
0.750, 1.000, 0.857
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.500, 0.667
0.933, 0.933, 0.933
1.000, 1.000, 1.000
0.875, 1.000, 0.933
1.000, 0.500, 0.667
1.000, 1.000, 1.000
0.600, 0.500, 0.545
0.600, 0.600, 0.600
0.600, 0.750, 0.667
0.667, 0.667, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.833, 1.000, 0.909
1.000, 0.500, 0.667
1.000, 0.500, 0.667
0.500, 0.800, 0.615
1.000, 1.000, 1.000
1.000, 0.500, 0.667
1.000, 0.750, 0.857
1.000, 0.857, 0.923
1.000, 1.000, 1.000
1.000, 1.000, 1.000
0.833, 0.714, 0.769
0.667, 0.667, 0.667
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 1.000, 1.000
1.000, 0.750, 0.857
0.667, 0.667, 0.667
1.000, 1.000, 1.000
0.500, 1.000, 0.667
1.000, 1.000, 1.000
1.000, 0.667, 0.800
